Nr,sequence,image,x,y,z,theta_x,theta_y,theta_z
/00,2011_10_03_drive_0027,/000844,-100.0168,-8.171096,371.2717,2.918490401,-1.469744479,-2.960304009
/00,2011_10_03_drive_0027,/000845,-100.6101,-8.156426,371.2114,2.931389571,-1.465079983,-2.972527726
/00,2011_10_03_drive_0027,/000846,-101.2124,-8.141451,371.1501,2.949880361,-1.460930273,-2.991065544
/00,2011_10_03_drive_0027,/000847,-101.8198,-8.127155,371.0817,2.944721091,-1.457016269,-2.985307831
/00,2011_10_03_drive_0027,/000848,-102.4309,-8.112895,371.0055,2.912404392,-1.45285779,-2.950915975
/00,2011_10_03_drive_0027,/000849,-103.0491,-8.096046,370.9299,2.888516598,-1.449826512,-2.925825023
/00,2011_10_03_drive_0027,/000850,-103.6768,-8.07829,370.8586,2.891512841,-1.448354799,-2.92795836
/00,2011_10_03_drive_0027,/000851,-104.3134,-8.060977,370.7887,2.906105099,-1.448098606,-2.942204125
/00,2011_10_03_drive_0027,/000852,-104.9637,-8.04239,370.7129,2.898108007,-1.447693112,-2.935490769
/00,2011_10_03_drive_0027,/000853,-105.6283,-8.019412,370.6343,2.891949867,-1.448328902,-2.933347381
/00,2011_10_03_drive_0027,/000854,-106.3014,-7.995103,370.5532,2.861656176,-1.447782091,-2.908474502
/00,2011_10_03_drive_0027,/000855,-106.9999,-7.961767,370.4698,2.837155815,-1.448554409,-2.895901208
/00,2011_10_03_drive_0027,/000856,-107.7095,-7.927113,370.3837,2.793017653,-1.449276477,-2.862766095
/00,2011_10_03_drive_0027,/000857,-108.4259,-7.892215,370.2999,2.765858975,-1.45131769,-2.838595687
/00,2011_10_03_drive_0027,/000858,-109.1474,-7.863187,370.2185,2.730997054,-1.452873767,-2.796740475
/00,2011_10_03_drive_0027,/000859,-109.8735,-7.822793,370.1404,2.713176702,-1.455979305,-2.762388083
/00,2011_10_03_drive_0027,/000860,-110.6253,-7.775619,370.0636,2.698040869,-1.459213713,-2.73899106
/00,2011_10_03_drive_0027,/000861,-111.4139,-7.727221,369.9905,2.67492729,-1.46321616,-2.728015436
/00,2011_10_03_drive_0027,/000862,-112.2248,-7.690621,369.9157,2.624755588,-1.466427386,-2.697274642
/00,2011_10_03_drive_0027,/000863,-113.0391,-7.648582,369.8495,2.613004095,-1.470488811,-2.691073279
/00,2011_10_03_drive_0027,/000864,-113.8504,-7.59755,369.7875,2.62873297,-1.474707109,-2.697300284
/00,2011_10_03_drive_0027,/000865,-114.671,-7.551143,369.7225,2.616671155,-1.477561453,-2.667894179
/00,2011_10_03_drive_0027,/000866,-115.5125,-7.506696,369.6572,2.586308726,-1.479974291,-2.625748021
/00,2011_10_03_drive_0027,/000867,-116.3815,-7.470759,369.5879,2.508345249,-1.480458279,-2.550704985
/00,2011_10_03_drive_0027,/000868,-117.2754,-7.432281,369.5175,2.39983686,-1.480551243,-2.453587633
/00,2011_10_03_drive_0027,/000869,-118.1783,-7.392513,369.4551,2.308445276,-1.482015162,-2.366992475
/00,2011_10_03_drive_0027,/000870,-119.079,-7.352691,369.402,2.238917607,-1.484940819,-2.288145002
/00,2011_10_03_drive_0027,/000871,-119.9904,-7.316884,369.3637,2.203425491,-1.491972521,-2.237963597
/00,2011_10_03_drive_0027,/000872,-120.9176,-7.287875,369.3375,2.195280639,-1.501904015,-2.219992765
/00,2011_10_03_drive_0027,/000873,-121.8705,-7.268012,369.3124,2.139379833,-1.50948799,-2.169010916
/00,2011_10_03_drive_0027,/000874,-122.8443,-7.242979,369.291,2.048014176,-1.515654277,-2.089700962
/00,2011_10_03_drive_0027,/000875,-123.822,-7.210357,369.2685,1.947880127,-1.520456869,-2.000778481
/00,2011_10_03_drive_0027,/000876,-124.798,-7.171402,369.251,1.852619738,-1.523507102,-1.906774118
/00,2011_10_03_drive_0027,/000877,-125.7739,-7.12972,369.236,1.79397633,-1.526493425,-1.842683898
/00,2011_10_03_drive_0027,/000878,-126.7573,-7.094259,369.2286,1.75724656,-1.527978296,-1.803063704
/00,2011_10_03_drive_0027,/000879,-127.7492,-7.067306,369.222,1.749195075,-1.530245167,-1.794978332
/00,2011_10_03_drive_0027,/000880,-128.7442,-7.039616,369.2162,1.754217014,-1.532881992,-1.801879767
/00,2011_10_03_drive_0027,/000881,-129.7392,-7.010053,369.2059,1.762896256,-1.532581901,-1.811648476
/00,2011_10_03_drive_0027,/000882,-130.7381,-6.978782,369.1913,1.800119932,-1.530768327,-1.851955733
/00,2011_10_03_drive_0027,/000883,-131.7386,-6.944658,369.1754,1.862825991,-1.530201223,-1.91890711
/00,2011_10_03_drive_0027,/000884,-132.737,-6.909152,369.1613,1.932892008,-1.528567001,-1.989818757
/00,2011_10_03_drive_0027,/000885,-133.7249,-6.873,369.151,2.038317382,-1.530042734,-2.087987101
/00,2011_10_03_drive_0027,/000886,-134.7107,-6.836596,369.142,2.179300135,-1.532223972,-2.220474415
/00,2011_10_03_drive_0027,/000887,-135.6995,-6.801852,369.1313,2.346798153,-1.534250595,-2.386134924
/00,2011_10_03_drive_0027,/000888,-136.6932,-6.767486,369.1167,2.461837343,-1.533588316,-2.507344561
/00,2011_10_03_drive_0027,/000889,-137.686,-6.733132,369.0914,2.508750183,-1.531457334,-2.56071976
/00,2011_10_03_drive_0027,/000890,-138.6679,-6.69739,369.063,2.516792505,-1.528931185,-2.57032213
/00,2011_10_03_drive_0027,/000891,-139.6402,-6.665761,369.0262,2.47485349,-1.524843946,-2.525415573
/00,2011_10_03_drive_0027,/000892,-140.6078,-6.63286,368.984,2.433541502,-1.520306684,-2.480326589
/00,2011_10_03_drive_0027,/000893,-141.5778,-6.602139,368.9429,2.437306556,-1.517498141,-2.481190869
/00,2011_10_03_drive_0027,/000894,-142.5454,-6.57532,368.9094,2.474231068,-1.516472417,-2.517435408
/00,2011_10_03_drive_0027,/000895,-143.5151,-6.547679,368.8734,2.518603986,-1.515967537,-2.563474215
/00,2011_10_03_drive_0027,/000896,-144.486,-6.517102,368.839,2.590872944,-1.515990059,-2.64163076
/00,2011_10_03_drive_0027,/000897,-145.4529,-6.483563,368.8004,2.636125888,-1.514020996,-2.693747452
/00,2011_10_03_drive_0027,/000898,-146.4204,-6.445217,368.758,2.693132743,-1.512301136,-2.755295659
/00,2011_10_03_drive_0027,/000899,-147.3774,-6.403585,368.7095,2.68859018,-1.508357634,-2.749750899
/00,2011_10_03_drive_0027,/000900,-148.326,-6.362759,368.6537,2.689157944,-1.504708361,-2.742457815
/00,2011_10_03_drive_0027,/000901,-149.2752,-6.32144,368.5981,2.679145921,-1.501163416,-2.727151635
/00,2011_10_03_drive_0027,/000902,-150.2278,-6.288175,368.5407,2.71758521,-1.500106676,-2.765232009
/00,2011_10_03_drive_0027,/000903,-151.1845,-6.256123,368.4837,2.731830014,-1.498959701,-2.784893279
/00,2011_10_03_drive_0027,/000904,-152.1373,-6.21918,368.425,2.756459573,-1.498204154,-2.814400117
/00,2011_10_03_drive_0027,/000905,-153.0839,-6.175756,368.3679,2.794805806,-1.49783571,-2.854969927
/00,2011_10_03_drive_0027,/000906,-154.0295,-6.138328,368.3067,2.798615673,-1.497217175,-2.860893674
/00,2011_10_03_drive_0027,/000907,-154.9685,-6.101396,368.2417,2.791342673,-1.497079773,-2.854489826
/00,2011_10_03_drive_0027,/000908,-155.9016,-6.064642,368.1752,2.758247634,-1.496635067,-2.820687882
/00,2011_10_03_drive_0027,/000909,-156.834,-6.028879,368.1108,2.71062119,-1.496165393,-2.771396478
/00,2011_10_03_drive_0027,/000910,-157.7614,-5.992298,368.0449,2.666948208,-1.495873807,-2.725817557
/00,2011_10_03_drive_0027,/000911,-158.6835,-5.959485,367.9845,2.665992827,-1.497317856,-2.721527772
/00,2011_10_03_drive_0027,/000912,-159.6016,-5.927697,367.9298,2.684305386,-1.49913779,-2.737067054
/00,2011_10_03_drive_0027,/000913,-160.5196,-5.894364,367.8737,2.683176514,-1.500827359,-2.734375146
/00,2011_10_03_drive_0027,/000914,-161.4371,-5.861145,367.8205,2.683235478,-1.502217676,-2.738627325
/00,2011_10_03_drive_0027,/000915,-162.3529,-5.826577,367.7697,2.696373798,-1.503748916,-2.759027576
/00,2011_10_03_drive_0027,/000916,-163.2549,-5.789504,367.7206,2.710719579,-1.505303136,-2.776669496
/00,2011_10_03_drive_0027,/000917,-164.1449,-5.750163,367.6707,2.695528867,-1.506321873,-2.761387575
/00,2011_10_03_drive_0027,/000918,-165.0253,-5.709019,367.6228,2.701209606,-1.507935958,-2.764769302
/00,2011_10_03_drive_0027,/000919,-165.8914,-5.66698,367.5742,2.691094499,-1.508793949,-2.752131866
/00,2011_10_03_drive_0027,/000920,-166.7434,-5.627809,367.5248,2.665372391,-1.509100066,-2.726823238
/00,2011_10_03_drive_0027,/000921,-167.5871,-5.591398,367.4736,2.635615588,-1.50895235,-2.700653715
/00,2011_10_03_drive_0027,/000922,-168.4147,-5.560208,367.4265,2.641060787,-1.509889257,-2.708963586
/00,2011_10_03_drive_0027,/000923,-169.2138,-5.530577,367.3848,2.707890121,-1.512174767,-2.772459016
/00,2011_10_03_drive_0027,/000924,-169.9897,-5.497707,367.3471,2.767000085,-1.513892442,-2.824556243
/00,2011_10_03_drive_0027,/000925,-170.7472,-5.465282,367.3055,2.790203601,-1.514233689,-2.842944605
/00,2011_10_03_drive_0027,/000926,-171.4949,-5.43615,367.2694,2.852360674,-1.514895211,-2.909476952
/00,2011_10_03_drive_0027,/000927,-172.2298,-5.408734,367.2374,2.942335272,-1.515068084,-3.008325288
/00,2011_10_03_drive_0027,/000928,-172.9313,-5.384605,367.2013,2.94902125,-1.513295393,-3.018187812
/00,2011_10_03_drive_0027,/000929,-173.6069,-5.362451,367.1608,2.942904089,-1.511673925,-3.008726587
/00,2011_10_03_drive_0027,/000930,-174.255,-5.340548,367.1185,2.920706134,-1.508020445,-2.977769186
/00,2011_10_03_drive_0027,/000931,-174.8867,-5.317998,367.076,2.919040096,-1.505311539,-2.969588019
/00,2011_10_03_drive_0027,/000932,-175.5043,-5.29466,367.0285,2.868886839,-1.501646883,-2.917874052
/00,2011_10_03_drive_0027,/000933,-176.1135,-5.27718,366.9763,2.843027398,-1.497145818,-2.894485571
/00,2011_10_03_drive_0027,/000934,-176.7064,-5.259521,366.9279,2.837032621,-1.491598456,-2.893201598
/00,2011_10_03_drive_0027,/000935,-177.2879,-5.242102,366.8763,2.856343764,-1.486032152,-2.915391668
/00,2011_10_03_drive_0027,/000936,-177.8516,-5.224067,366.8251,2.887219364,-1.477904321,-2.947236653
/00,2011_10_03_drive_0027,/000937,-178.4058,-5.200726,366.7708,2.932652062,-1.466187261,-2.992130284
/00,2011_10_03_drive_0027,/000938,-178.9483,-5.178101,366.7006,2.978876591,-1.450727035,-3.037274146
/00,2011_10_03_drive_0027,/000939,-179.4822,-5.157679,366.6191,3.010415788,-1.430363846,-3.067353796
/00,2011_10_03_drive_0027,/000940,-180.0128,-5.137863,366.5239,3.035514913,-1.404896101,-3.091926976
/00,2011_10_03_drive_0027,/000941,-180.5245,-5.114952,366.3922,3.049425592,-1.374658208,-3.105421889
/00,2011_10_03_drive_0027,/000942,-181.041,-5.091005,366.2572,3.057054614,-1.339302083,-3.113926299
/00,2011_10_03_drive_0027,/000943,-181.5484,-5.065694,366.1069,3.070159534,-1.299031424,-3.128132999
/00,2011_10_03_drive_0027,/000944,-182.0234,-5.042477,365.8942,3.081192652,-1.253901777,-3.139827246
/00,2011_10_03_drive_0027,/000945,-182.5069,-5.016582,365.7009,3.092840323,-1.203771414,3.130725404
/00,2011_10_03_drive_0027,/000946,-182.9767,-4.990208,365.4859,3.097432814,-1.150207142,3.124324007
/00,2011_10_03_drive_0027,/000947,-183.3992,-4.960498,365.1915,3.102344139,-1.094362765,3.117832906
/00,2011_10_03_drive_0027,/000948,-183.8309,-4.931494,364.9227,3.103613887,-1.03692741,3.115106052
/00,2011_10_03_drive_0027,/000949,-184.2427,-4.906417,364.6328,3.099940824,-0.977445541,3.116390424
/00,2011_10_03_drive_0027,/000950,-184.596,-4.880452,364.2445,3.096806669,-0.914658422,3.117491413
/00,2011_10_03_drive_0027,/000951,-184.9679,-4.85677,363.9019,3.093765114,-0.84922921,3.117411538
/00,2011_10_03_drive_0027,/000952,-185.318,-4.831999,363.538,3.094143995,-0.781988813,3.115595701
/00,2011_10_03_drive_0027,/000953,-185.6,-4.805931,363.0652,3.095640889,-0.713767725,3.112186785
/00,2011_10_03_drive_0027,/000954,-185.9006,-4.775507,362.6453,3.093037833,-0.644784108,3.111633049
/00,2011_10_03_drive_0027,/000955,-186.1231,-4.744508,362.1165,3.090413127,-0.575884133,3.11389511
/00,2011_10_03_drive_0027,/000956,-186.3646,-4.71322,361.6515,3.087990187,-0.506990138,3.114806787
/00,2011_10_03_drive_0027,/000957,-186.5757,-4.68742,361.1633,3.086785449,-0.438069365,3.112783991
/00,2011_10_03_drive_0027,/000958,-186.7261,-4.654975,360.5806,3.086009559,-0.370352665,3.105074307
/00,2011_10_03_drive_0027,/000959,-186.8836,-4.625626,360.0514,3.085219591,-0.305811482,3.099450247
/00,2011_10_03_drive_0027,/000960,-186.9996,-4.592235,359.4979,3.085199514,-0.246861401,3.095966524
/00,2011_10_03_drive_0027,/000961,-187.0639,-4.5607,358.8838,3.085518744,-0.192717931,3.096258466
/00,2011_10_03_drive_0027,/000962,-187.1247,-4.531234,358.2971,3.085191255,-0.146339561,3.098695322
/00,2011_10_03_drive_0027,/000963,-187.1523,-4.505623,357.6756,3.085456307,-0.107608664,3.102190004
/00,2011_10_03_drive_0027,/000964,-187.1797,-4.473612,357.0554,3.083294818,-0.077457063,3.104574505
/00,2011_10_03_drive_0027,/000965,-187.1955,-4.44088,356.4193,3.080465896,-0.055003473,3.104400157
/00,2011_10_03_drive_0027,/000966,-187.206,-4.412544,355.7735,3.081816026,-0.037290523,3.102407572
/00,2011_10_03_drive_0027,/000967,-187.2126,-4.393112,355.1263,3.086362796,-0.021571513,3.100040594
/00,2011_10_03_drive_0027,/000968,-187.2097,-4.369286,354.4658,3.093450643,-0.006865774,3.095882803
/00,2011_10_03_drive_0027,/000969,-187.1974,-4.339156,353.8009,3.101855027,0.008018491,3.090826701
/00,2011_10_03_drive_0027,/000970,-187.1702,-4.316768,353.1204,3.105911386,0.023767658,3.090908799
/00,2011_10_03_drive_0027,/000971,-187.1252,-4.29869,352.4225,3.104826968,0.037983633,3.093906412
/00,2011_10_03_drive_0027,/000972,-187.0783,-4.279837,351.7129,3.103196952,0.049787878,3.094833506
/00,2011_10_03_drive_0027,/000973,-187.0304,-4.261203,350.9938,3.104184531,0.059466763,3.093095174
/00,2011_10_03_drive_0027,/000974,-186.971,-4.242069,350.2608,3.104330692,0.065378616,3.095031267
/00,2011_10_03_drive_0027,/000975,-186.9043,-4.221325,349.5157,3.104109139,0.07015659,3.098996511
/00,2011_10_03_drive_0027,/000976,-186.8369,-4.199482,348.7591,3.105216967,0.074297864,3.10133044
/00,2011_10_03_drive_0027,/000977,-186.7699,-4.177337,347.9857,3.10406544,0.078480674,3.101295077
/00,2011_10_03_drive_0027,/000978,-186.7002,-4.153622,347.1995,3.103016481,0.083820453,3.099709509
/00,2011_10_03_drive_0027,/000979,-186.6213,-4.129835,346.3977,3.099048188,0.088884816,3.100967564
/00,2011_10_03_drive_0027,/000980,-186.5329,-4.104362,345.585,3.09734878,0.094111801,3.104844219
/00,2011_10_03_drive_0027,/000981,-186.4415,-4.07709,344.7617,3.096852583,0.099398925,3.106025584
/00,2011_10_03_drive_0027,/000982,-186.343,-4.043981,343.9351,3.097993851,0.10416688,3.107563993
/00,2011_10_03_drive_0027,/000983,-186.2422,-4.015366,343.0956,3.101776718,0.107220122,3.109075034
/00,2011_10_03_drive_0027,/000984,-186.1381,-3.987286,342.2456,3.106276419,0.10856132,3.112002295
/00,2011_10_03_drive_0027,/000985,-186.036,-3.960565,341.3784,3.109367679,0.108429746,3.113899772
/00,2011_10_03_drive_0027,/000986,-185.9369,-3.936593,340.4954,3.107895754,0.107275445,3.113524581
/00,2011_10_03_drive_0027,/000987,-185.8362,-3.912968,339.6007,3.104603623,0.105718924,3.114976682
/00,2011_10_03_drive_0027,/000988,-185.7407,-3.893331,338.6963,3.103664483,0.103154348,3.118034227
/00,2011_10_03_drive_0027,/000989,-185.6499,-3.86895,337.7892,3.103687278,0.100798609,3.119449419
/00,2011_10_03_drive_0027,/000990,-185.5588,-3.84331,336.87,3.102846522,0.098218662,3.12126302
/00,2011_10_03_drive_0027,/000991,-185.4699,-3.819756,335.9488,3.101325436,0.095178965,3.12311178
/00,2011_10_03_drive_0027,/000992,-185.3826,-3.79503,335.0194,3.09868717,0.092561116,3.123956017
/00,2011_10_03_drive_0027,/000993,-185.3002,-3.764975,334.0884,3.094281571,0.09024938,3.123998809
/00,2011_10_03_drive_0027,/000994,-185.2184,-3.733635,333.1545,3.087535591,0.087794823,3.12407427
/00,2011_10_03_drive_0027,/000995,-185.1342,-3.698286,332.2208,3.082343362,0.085742171,3.12462503
/00,2011_10_03_drive_0027,/000996,-185.0534,-3.662061,331.2957,3.084024446,0.083732437,3.126496273
/00,2011_10_03_drive_0027,/000997,-184.9741,-3.627279,330.3728,3.088583372,0.081549605,3.129398086
/00,2011_10_03_drive_0027,/000998,-184.8995,-3.589469,329.4393,3.090129907,0.079269077,3.128862236
/00,2011_10_03_drive_0027,/000999,-184.8257,-3.554183,328.5131,3.089324667,0.077596671,3.129938181
/00,2011_10_03_drive_0027,/001000,-184.7565,-3.522351,327.5735,3.088601843,0.075431064,3.12859856
/00,2011_10_03_drive_0027,/001001,-184.6927,-3.489816,326.6419,3.090943883,0.073907527,3.126381002
/00,2011_10_03_drive_0027,/001002,-184.6267,-3.45773,325.7067,3.091771949,0.072127059,3.127069273
/00,2011_10_03_drive_0027,/001003,-184.5562,-3.428208,324.7739,3.092087391,0.070239688,3.131065583
/00,2011_10_03_drive_0027,/001004,-184.4861,-3.397748,323.835,3.094309477,0.06866975,3.136064686
/00,2011_10_03_drive_0027,/001005,-184.4181,-3.364575,322.8956,3.09550913,0.066411401,3.13966565
/00,2011_10_03_drive_0027,/001006,-184.348,-3.332388,321.9491,3.093836904,0.064325182,-3.139626917
/00,2011_10_03_drive_0027,/001007,-184.2803,-3.30081,321.0006,3.091784458,0.061892632,-3.135512758
/00,2011_10_03_drive_0027,/001008,-184.2193,-3.265983,320.0498,3.089709519,0.059689902,-3.135084627
/00,2011_10_03_drive_0027,/001009,-184.1701,-3.231575,319.0934,3.089285115,0.057148327,-3.140743415
/00,2011_10_03_drive_0027,/001010,-184.1277,-3.199115,318.1419,3.092025487,0.055036183,3.134993672
/00,2011_10_03_drive_0027,/001011,-184.0779,-3.164447,317.1871,3.095540518,0.053348577,3.133891176
/00,2011_10_03_drive_0027,/001012,-184.0244,-3.127592,316.2249,3.091108497,0.052415698,3.135797367
/00,2011_10_03_drive_0027,/001013,-183.9789,-3.092866,315.26,3.082526013,0.052166552,3.134572511
/00,2011_10_03_drive_0027,/001014,-183.9332,-3.055122,314.3008,3.07975734,0.051742316,3.132628806
/00,2011_10_03_drive_0027,/001015,-183.8728,-3.008214,313.3504,3.084431608,0.052534186,3.138470584
/00,2011_10_03_drive_0027,/001016,-183.8124,-2.968608,312.4073,3.092687091,0.053858009,-3.139314223
/00,2011_10_03_drive_0027,/001017,-183.7616,-2.932355,311.4602,3.097484528,0.055426507,3.140601933
/00,2011_10_03_drive_0027,/001018,-183.71,-2.900357,310.5136,3.098741437,0.056839595,3.139799053
/00,2011_10_03_drive_0027,/001019,-183.6542,-2.86823,309.5622,3.096893519,0.057613189,3.140127711
/00,2011_10_03_drive_0027,/001020,-183.6018,-2.83886,308.6162,3.094706337,0.057913601,3.139319313
/00,2011_10_03_drive_0027,/001021,-183.5521,-2.809138,307.6738,3.095005227,0.05690634,3.139181864
/00,2011_10_03_drive_0027,/001022,-183.5027,-2.77948,306.7371,3.096382201,0.05462829,3.140775586
/00,2011_10_03_drive_0027,/001023,-183.4581,-2.749605,305.7949,3.096809738,0.051841762,3.140482777
/00,2011_10_03_drive_0027,/001024,-183.4195,-2.718396,304.8598,3.094482304,0.049016969,3.139214336
/00,2011_10_03_drive_0027,/001025,-183.3786,-2.6898,303.9271,3.09365776,0.046157643,3.139331203
/00,2011_10_03_drive_0027,/001026,-183.3431,-2.662548,303.0002,3.097527446,0.043397344,3.141504071
/00,2011_10_03_drive_0027,/001027,-183.3166,-2.628647,302.0756,3.101558911,0.041336551,3.137948015
/00,2011_10_03_drive_0027,/001028,-183.2895,-2.597211,301.1445,3.098197197,0.040524472,3.137323779
/00,2011_10_03_drive_0027,/001029,-183.2613,-2.570727,300.2119,3.093604077,0.040014009,3.138492093
/00,2011_10_03_drive_0027,/001030,-183.2372,-2.538212,299.2862,3.091575919,0.039878332,3.136058264
/00,2011_10_03_drive_0027,/001031,-183.2087,-2.505074,298.3688,3.096149181,0.039925358,3.135001537
/00,2011_10_03_drive_0027,/001032,-183.1788,-2.47137,297.45,3.099572553,0.041087292,3.133367086
/00,2011_10_03_drive_0027,/001033,-183.1531,-2.438103,296.5249,3.100334153,0.044007505,3.128387656
/00,2011_10_03_drive_0027,/001034,-183.1228,-2.411142,295.6017,3.097577345,0.047885149,3.124481435
/00,2011_10_03_drive_0027,/001035,-183.0905,-2.384435,294.6849,3.09754563,0.051973919,3.119888585
/00,2011_10_03_drive_0027,/001036,-183.0403,-2.355767,293.7625,3.100105115,0.056547637,3.123202364
/00,2011_10_03_drive_0027,/001037,-182.982,-2.328667,292.8436,3.103037906,0.05994182,3.129048016
/00,2011_10_03_drive_0027,/001038,-182.9273,-2.297451,291.9083,3.098852448,0.062017132,3.129226246
/00,2011_10_03_drive_0027,/001039,-182.8746,-2.267893,290.973,3.09412347,0.062549244,3.128924362
/00,2011_10_03_drive_0027,/001040,-182.8171,-2.238052,290.0341,3.090626046,0.062668133,3.131694002
/00,2011_10_03_drive_0027,/001041,-182.7666,-2.207091,289.0992,3.095144403,0.063767338,3.128650579
/00,2011_10_03_drive_0027,/001042,-182.7218,-2.176152,288.1653,3.103770797,0.064523649,3.12202496
/00,2011_10_03_drive_0027,/001043,-182.6726,-2.147003,287.222,3.107275189,0.065000916,3.118874357
/00,2011_10_03_drive_0027,/001044,-182.6138,-2.123569,286.2673,3.102497144,0.064358613,3.121017689
